second,Latitude,Longitude
307449072,35.5877803,51.2059601
307648733,35.5877883,51.2059281
307848980,35.5877957,51.2058964
308026786,35.5878037,51.2058645
308248681,35.587811,51.2058333
308448664,35.5878178,51.2058021
308648732,35.5878248,51.205771
308848917,35.5878313,51.2057405
309048790,35.5878372,51.2057098
309249199,35.5878436,51.2056792
309427022,35.5878505,51.2056491
309649008,35.5878576,51.2056191
309875038,35.5878649,51.2055887
310049442,35.587872,51.2055587
310248751,35.5878794,51.2055287
310448980,35.5878866,51.2054984
310648818,35.5878934,51.2054684
310848940,35.5878993,51.2054381
311075168,35.5879039,51.2054068
311249056,35.5879079,51.2053756
311475451,35.5879116,51.2053446
311648623,35.5879147,51.2053135
311848974,35.5879174,51.205282
312026818,35.5879188,51.2052499
312226756,35.5879188,51.2052178
312448662,35.5879176,51.2051857
312648792,35.5879155,51.2051542
312848762,35.587913,51.2051228
313048779,35.5879104,51.2050911
313248785,35.5879084,51.2050588
313448699,35.5879068,51.2050259
313648802,35.5879052,51.2049931
313848735,35.5879055,51.2049603
314075036,35.5879072,51.2049274
314274968,35.5879094,51.2048947
314475113,35.5879135,51.2048616
314675047,35.5879201,51.2048283
314827022,35.5879295,51.2047959
315048927,35.5879417,51.2047645
315274995,35.5879557,51.2047343
315475185,35.5879718,51.204706
315675046,35.5879904,51.2046797
315875474,35.5880105,51.2046556
316048693,35.588032,51.2046333
316248742,35.5880544,51.2046121
316487173,35.5880779,51.2045935
316848612,35.5881266,51.2045605
317048761,35.5881519,51.2045459
317274617,35.5881776,51.204532
317475471,35.5882039,51.2045182
317626752,35.5882306,51.2045047
317875080,35.5882574,51.2044921
318075287,35.5882849,51.2044798
318274967,35.5883132,51.2044684
318475434,35.588342,51.2044584
318648947,35.5883719,51.2044502
318874995,35.5884024,51.2044425
319048793,35.5884336,51.204436
319248799,35.5884654,51.2044311
319487167,35.5884976,51.2044276
319787678,35.5885639,51.2044254
319987064,35.5885968,51.2044294
320187039,35.5886281,51.2044383
320386814,35.5886579,51.2044511
320606765,35.5886864,51.2044666
320806708,35.5887139,51.2044837
321007497,35.5887406,51.2045024
321207026,35.5887666,51.2045228
321406977,35.5887917,51.2045444
321630152,35.5888163,51.2045673
321787034,35.5888405,51.2045905
322006714,35.588864,51.2046146
322187078,35.5888863,51.2046382
322407038,35.5889085,51.2046636
322606764,35.5889309,51.2046927
322806695,35.5889531,51.2047216
323006768,35.5889743,51.2047509
323206727,35.5889946,51.2047815
323407049,35.5890138,51.204813
323648646,35.5890328,51.2048467
323806754,35.5890503,51.2048819
324006812,35.5890666,51.204918
324207094,35.5890817,51.2049552
324430418,35.5890949,51.204994
324607051,35.5891063,51.2050332
324806812,35.5891157,51.205074
325006953,35.5891233,51.2051154
325207562,35.5891301,51.2051569
325407018,35.589135,51.2051994
325630053,35.5891395,51.2052412
325806993,35.5891432,51.2052841
326006980,35.589146,51.205327
326206742,35.5891485,51.20537
326406992,35.5891506,51.2054137
326606693,35.5891522,51.2054583
326806862,35.5891536,51.2055033
327030430,35.589155,51.2055488
327187077,35.5891561,51.2055942
327407031,35.5891569,51.2056407
327606810,35.589157,51.2056871
327806990,35.589156,51.2057337
328006980,35.5891541,51.2057812
328207068,35.5891513,51.2058289
328430458,35.5891458,51.205876
328606731,35.5891371,51.2059227
328806774,35.589125,51.2059669
329030159,35.5891104,51.2060084
329230155,35.5890938,51.2060482
329407306,35.5890763,51.2060866
329606816,35.5890582,51.2061244
329806744,35.5890392,51.2061606
330007003,35.5890194,51.2061965
330229966,35.5889988,51.2062319
330430122,35.5889776,51.2062667
330606740,35.5889555,51.2063009
330806793,35.5889324,51.2063333
331007022,35.5889083,51.2063645
331230199,35.5888837,51.2063939
331407058,35.5888589,51.2064236
331606760,35.5888331,51.2064517
331829862,35.5888064,51.2064777
332006781,35.588779,51.2065029
332230069,35.5887517,51.206527
332430287,35.5887241,51.2065496
332606980,35.5886957,51.2065709
332806810,35.5886665,51.2065907
333006973,35.5886373,51.2066093
333230189,35.5886077,51.2066264
333407204,35.5885774,51.206642
333606863,35.5885467,51.2066554
333806796,35.5885158,51.2066668
334006807,35.5884841,51.2066764
334187213,35.5884524,51.2066841
334407289,35.5884212,51.2066899
334606740,35.5883902,51.2066941
334806740,35.5883592,51.2066962
335006800,35.5883286,51.2066957
335207620,35.5882983,51.2066928
335407581,35.5882686,51.2066884
335607037,35.5882396,51.2066826
335806863,35.5882117,51.2066748
336006974,35.5881838,51.2066652
336207092,35.5881557,51.2066539
336430206,35.5881288,51.2066411
336630409,35.5881025,51.2066272
336829963,35.5880772,51.2066113
337006984,35.5880527,51.2065942
337430057,35.5880073,51.2065554
337607036,35.5879867,51.2065336
337807002,35.587967,51.2065105
338007000,35.5879486,51.2064865
338207098,35.5879316,51.2064614
338407074,35.5879162,51.2064354
338630409,35.5879015,51.2064093
338830185,35.5878879,51.2063818
339030237,35.5878732,51.2063545
339230061,35.5878587,51.2063266
339430165,35.5878437,51.2062974
339606795,35.587829,51.2062679
339829750,35.5878147,51.206238
340007069,35.5878006,51.2062078
340230052,35.5877869,51.2061769
340430287,35.5877741,51.2061454
340606883,35.5877615,51.206113
340829781,35.5877489,51.2060796
341007040,35.5877369,51.2060456
341248705,35.5877258,51.2060104
341430274,35.5877164,51.2059745
341606781,35.5877089,51.2059377
341806719,35.5877039,51.2058999
342029991,35.5877012,51.2058621
342230169,35.5876996,51.2058235
342406979,35.5876988,51.2057847
342606939,35.587699,51.2057465
342806809,35.5877006,51.205708
343007001,35.5877032,51.2056697
343207287,35.5877053,51.2056309
343407295,35.5877076,51.2055919
343606767,35.5877101,51.2055537
343806698,35.5877115,51.2055145
344030167,35.587713,51.2054751
344207238,35.5877151,51.2054359
344430422,35.5877163,51.2053955
344606970,35.5877181,51.2053553
344806802,35.5877205,51.2053149
345007006,35.5877234,51.2052742
345207704,35.587728,51.2052335
345407781,35.5877328,51.2051932
345606763,35.5877384,51.2051522
345806803,35.5877448,51.2051114
346006966,35.5877521,51.2050714
346229953,35.5877605,51.2050317
346448704,35.5877695,51.2049924
346606981,35.5877788,51.2049533
346806925,35.5877898,51.2049144
347007019,35.5878017,51.2048758
347230044,35.587814,51.2048375
347430561,35.5878261,51.2047999
347630343,35.5878396,51.2047618
347830028,35.5878544,51.2047237
348006780,35.5878728,51.204688
348229987,35.5878962,51.2046565
348448512,35.5879225,51.2046299
348630414,35.5879508,51.2046073
348830147,35.5879804,51.2045878
349030208,35.5880107,51.2045712
349229987,35.5880413,51.2045569
349407069,35.5880722,51.2045438
349606718,35.5881035,51.2045325
349806988,35.5881351,51.2045228
350006807,35.5881672,51.2045144
350229885,35.5881998,51.2045075
350430451,35.5882325,51.2045016
350606808,35.5882655,51.2044968
350806691,35.5882991,51.2044933
351006864,35.5883331,51.2044916
351207205,35.5883676,51.2044924
351406762,35.5884029,51.2044957
351606713,35.5884385,51.2045019
351806760,35.5884734,51.2045125
352006814,35.5885073,51.2045279
352207068,35.5885401,51.2045465
352430103,35.5885714,51.2045683
352629736,35.5886017,51.2045922
352806774,35.5886314,51.2046174
353007033,35.5886608,51.2046433
353230211,35.5886901,51.2046695
353406815,35.5887192,51.2046964
353606747,35.5887485,51.2047239
353829754,35.5887773,51.2047529
354006764,35.5888053,51.2047831
354207020,35.588833,51.2048142
354406926,35.5888605,51.2048465
354606752,35.5888874,51.2048805
354806791,35.5889139,51.204916
355006981,35.588939,51.2049541
355230068,35.5889623,51.204995
355407181,35.5889827,51.2050384
355606770,35.589001,51.2050843
355829761,35.589015,51.2051322
356006791,35.5890257,51.205181
356207063,35.5890343,51.2052303
356430614,35.5890408,51.20528
356629706,35.5890464,51.2053296
356830002,35.5890504,51.2053781
357030500,35.5890531,51.2054258
357207081,35.5890553,51.2054719
357407005,35.5890575,51.2055178
357607543,35.5890598,51.2055634
357806773,35.5890618,51.2056082
358006781,35.5890637,51.2056524
358229772,35.5890655,51.2056957
358430214,35.5890675,51.2057386
358630068,35.5890697,51.2057805
358830650,35.5890717,51.2058215
359006761,35.5890735,51.2058621
359230076,35.5890753,51.2059022
359430447,35.589077,51.2059418
359630039,35.5890784,51.2059806
359830021,35.5890794,51.2060185
360030607,35.5890805,51.2060563
360229742,35.5890814,51.206094
360406817,35.5890817,51.2061315
360606752,35.5890815,51.2061691
360806804,35.5890807,51.2062065
361030047,35.5890788,51.2062445
361207026,35.5890765,51.2062827
361430461,35.5890732,51.2063213
361629980,35.5890691,51.2063592
361807084,35.5890645,51.206398
362230011,35.5890489,51.2064761
362430480,35.589037,51.2065147
362629995,35.5890225,51.206553
362830073,35.5890061,51.2065906
363030706,35.5889882,51.2066281
363207104,35.5889691,51.2066651
363430450,35.5889489,51.2067022
363629970,35.5889275,51.206739
363829960,35.5889054,51.206776
364030032,35.5888819,51.2068125
364206961,35.588859,51.2068492
364430617,35.5888351,51.2068861
364606813,35.58881,51.206924
364830142,35.588785,51.2069609
365030560,35.5887604,51.2069992
365230435,35.5887355,51.2070379
365430452,35.5887093,51.2070759
365648754,35.5886815,51.2071137
365829956,35.5886523,51.2071496
366006884,35.5886211,51.207184
366230077,35.5885877,51.2072158
366430783,35.5885538,51.2072453
366606785,35.5885176,51.207271
366806704,35.5884806,51.2072926
367006785,35.5884434,51.2073108
367206793,35.5884062,51.2073271
367407141,35.5883681,51.2073423
367606800,35.5883293,51.2073564
367829731,35.5882915,51.2073694
368030336,35.5882526,51.2073816
368229808,35.5882134,51.2073931
368430602,35.5881733,51.2074036
368607102,35.588133,51.2074126
368806761,35.5880924,51.2074196
369030617,35.5880511,51.207424
369230169,35.5880095,51.2074257
369430478,35.5879693,51.2074246
369606863,35.5879286,51.2074197
369807674,35.58789,51.2074101
370006954,35.5878521,51.2073984
370207759,35.5878148,51.2073852
370430535,35.5877785,51.2073698
370607074,35.5877426,51.2073523
370807007,35.5877076,51.2073345
371031150,35.5876739,51.2073154
371229787,35.5876399,51.2072939
371406988,35.5876072,51.2072693
371606948,35.5875758,51.2072441
371806941,35.5875445,51.2072161
372007007,35.5875151,51.207185
372230045,35.5874891,51.2071513
372430278,35.5874669,51.2071139
372630015,35.5874484,51.2070741
372807109,35.5874341,51.2070328
373030474,35.5874235,51.206991
373248563,35.5874143,51.2069479
373430428,35.5874062,51.2069049
373629953,35.5873986,51.2068618
373830075,35.587393,51.2068193
374030642,35.5873881,51.2067765
374206989,35.5873833,51.2067331
374426999,35.5873784,51.2066897
374606731,35.5873731,51.2066452
374806708,35.5873683,51.2066015
375007103,35.5873644,51.2065588
375227017,35.5873592,51.206514
375427237,35.587355,51.2064693
375606754,35.5873514,51.2064245
375826735,35.5873479,51.2063793
376006983,35.5873457,51.2063339
376207272,35.5873438,51.2062881
376427300,35.5873425,51.2062419
376606768,35.5873422,51.2061957
376806734,35.5873433,51.2061496
377006814,35.5873449,51.2061036
377226800,35.5873465,51.2060577
377427005,35.5873485,51.206012
377626658,35.5873507,51.2059662
377826884,35.5873532,51.2059206
378026721,35.5873561,51.2058752
378227011,35.5873598,51.2058295
378427064,35.5873646,51.2057836
378626815,35.5873702,51.2057382
378826775,35.5873785,51.205693
379027147,35.5873887,51.2056485
379226864,35.5874007,51.2056043
379426989,35.5874136,51.2055607
379626964,35.5874266,51.2055174
379826985,35.5874403,51.2054742
380027042,35.5874546,51.2054315
380226976,35.5874688,51.2053888
380427005,35.5874832,51.205346
380626728,35.5874975,51.2053029
380826763,35.5875114,51.2052597
381006781,35.5875253,51.2052162
381226652,35.587539,51.2051727
381427028,35.587553,51.2051297
381626798,35.5875666,51.2050863
381806926,35.5875805,51.2050435
382007795,35.5875946,51.2050004
382226809,35.5876089,51.2049573
382451789,35.5876235,51.2049145
382626762,35.5876385,51.2048719
382826564,35.5876537,51.2048291
383006975,35.5876696,51.2047869
383227552,35.5876863,51.2047451
383406968,35.5877037,51.2047041
383626805,35.5877218,51.2046629
383807119,35.5877407,51.2046225
384026815,35.5877595,51.2045821
384226754,35.5877795,51.2045424
384427053,35.5878001,51.2045034
384626794,35.5878214,51.2044647
384826786,35.5878431,51.204426
385027008,35.5878646,51.2043873
385207676,35.5878866,51.204349
385426715,35.5879096,51.2043112
385626721,35.5879329,51.2042738
385826809,35.5879567,51.204237
386027039,35.5879809,51.2042005
386227289,35.5880058,51.204164
386427288,35.5880317,51.2041288
386586812,35.5880599,51.2040959
387030201,35.5881218,51.2040371
387230059,35.588154,51.2040094
387430635,35.5881874,51.2039834
387629720,35.5882224,51.2039603
387830016,35.588259,51.20394
387987054,35.5882973,51.2039228
388207069,35.5883374,51.2039096
388407014,35.5883786,51.203901
388606733,35.5884203,51.2038965
388806804,35.5884621,51.2038953
389006918,35.5885043,51.2038967
389207089,35.5885462,51.2038998
389387027,35.5885877,51.2039057
389606811,35.5886291,51.2039139
389806758,35.5886708,51.2039236
390006765,35.5887122,51.2039356
390229723,35.5887535,51.2039508
390430204,35.5887939,51.2039694
390606699,35.5888338,51.2039911
390786944,35.5888721,51.2040162
391006763,35.5889087,51.2040447
391206788,35.5889433,51.2040762
391406813,35.5889771,51.2041101
391629740,35.5890093,51.2041456
391806787,35.5890399,51.2041828
392006773,35.5890692,51.2042219
392206769,35.5890972,51.2042631
392406807,35.5891234,51.2043062
392607057,35.5891467,51.2043497
392806998,35.5891687,51.204395
393030293,35.5891895,51.2044425
393230045,35.5892078,51.2044917
393430212,35.5892238,51.2045419
393606901,35.5892389,51.2045928
393806801,35.5892537,51.2046438
394030206,35.5892678,51.2046957
394229974,35.5892814,51.204747
394448789,35.5892951,51.2047989
394648339,35.5893091,51.2048512
394830452,35.589323,51.2049039
395030558,35.5893366,51.2049565
395230155,35.5893509,51.2050093
395430697,35.5893643,51.2050619
395648602,35.5893772,51.2051151
395830171,35.58939,51.2051683
396030485,35.5894022,51.2052225
396230075,35.589413,51.2052764
396429749,35.5894218,51.2053307
396630000,35.5894289,51.2053852
396830150,35.5894337,51.205438
397030487,35.5894365,51.20549
397230453,35.5894384,51.2055413
397430045,35.5894402,51.205593
397606918,35.5894413,51.205644
397829808,35.5894425,51.2056963
398006804,35.5894436,51.205749
398206977,35.5894446,51.2058019
398406990,35.5894447,51.2058547
398629605,35.5894449,51.205908
398830185,35.5894449,51.2059614
399006965,35.5894437,51.2060153
399207019,35.5894416,51.2060695
399429862,35.5894381,51.2061239
399630027,35.5894327,51.2061782
399830153,35.5894256,51.2062329
400030204,35.5894164,51.2062872
400230051,35.5894053,51.2063412
400430506,35.5893921,51.2063945
400630193,35.5893772,51.2064469
400830202,35.5893612,51.2064989
401030438,35.589345,51.206551
401230052,35.5893285,51.206603
401430170,35.5893117,51.2066553
401648325,35.5892948,51.2067075
401806817,35.5892776,51.2067598
402030528,35.5892602,51.2068124
402230004,35.5892426,51.206865
402448727,35.5892242,51.2069169
402630074,35.5892052,51.2069685
402830514,35.5891851,51.2070197
403030194,35.5891646,51.2070704
403206806,35.5891438,51.2071206
403429972,35.5891221,51.2071706
403630059,35.5890988,51.2072195
403830420,35.5890736,51.2072668
404030576,35.5890464,51.2073123
404230069,35.5890183,51.2073568
404430077,35.5889896,51.2074012
404606993,35.5889592,51.2074435
404830526,35.5889269,51.2074832
405030556,35.5888942,51.2075217
405230026,35.5888607,51.2075594
405406804,35.588826,51.2075962
405606761,35.5887908,51.2076325
405807111,35.5887545,51.2076663
406007050,35.5887163,51.2076969
406230253,35.5886776,51.2077244
406430275,35.5886377,51.2077486
406606995,35.5885973,51.2077701
406806776,35.5885565,51.2077885
